#size		cycles		temp		<E>		<C_v>		<|M|>		<chi>
830	80989
831	81075
832	81199
833	81341
834	81461
835	81591
836	81692
837	81787
838	81888
839	81980
840	82083
841	82195
842	82312
843	82421
844	82538
845	82639
846	82731
847	82825
848	82918
849	83009
850	83116
851	83232
852	83341
853	83458
854	83569
855	83673
856	83786
857	83903
858	84019
859	84122
860	84231
861	84331
862	84431
863	84558
864	84704
865	84854
866	84986
867	85112
868	85234
869	85357
870	85447
871	85550
872	85675
873	85775
874	85874
875	85965
876	86065
877	86159
878	86250
879	86354
880	86451
881	86542
882	86634
883	86741
884	86864
885	86996
886	87110
887	87230
888	87336
889	87428
890	87525
891	87611
892	87699
893	87798
894	87896
895	87985
896	88107
897	88197
898	88270
899	88365
900	88478
901	88573
902	88669
903	88754
904	88835
905	88893
906	88961
907	89038
908	89097
909	89150
910	89206
911	89278
912	89357
913	89420
914	89479
915	89534
916	89590
917	89660
918	89717
919	89783
920	89845
921	89922
922	89976
923	90033
924	90106
925	90205
926	90305
927	90401
928	90506
929	90618
930	90739
931	90857
932	90974
933	91072
934	91184
935	91289
936	91390
937	91490
938	91586
939	91664
940	91748
941	91848
942	91943
943	92041
944	92134
945	92219
946	92320
947	92422
948	92539
949	92658
950	92775
951	92885
952	92993
953	93100
954	93183
955	93256
956	93327
957	93383
958	93439
959	93494
960	93555
961	93645
962	93700
963	93765
964	93844
965	93941
966	94054
967	94142
968	94225
969	94311
970	94385
971	94471
972	94562
973	94643
974	94744
975	94824
976	94920
977	95016
978	95081
979	95141
980	95201
981	95263
982	95312
983	95358
984	95406
985	95453
986	95492
987	95556
988	95625
989	95688
990	95752
991	95819
992	95882
993	95949
994	96031
995	96123
996	96223
997	96316
998	96403
999	96482
